時間,新竹,臺北,大武,淡水,澎湖,蘇澳,金門,高雄,臺東,嘉義,宜蘭,彭佳嶼,花蓮,鞍部,臺南,竹子湖,玉山,成功,梧棲,阿里山,日月潭,臺中,馬祖,東吉島,恆春,基隆,蘭嶼,板橋
2014-03,129.0,147.0,69.9,111.0,66.4,116.8,52.2,67.0,35.0,55.8,99.3,114.3,62.0,220.5,27.6,166.0,87.2,81.3,35.7,149.5,80.0,57.5,95.0,81.8,61.0,239.8,95.0,165.5
2014-04,62.0,98.1,25.5,93.5,23.9,109.7,53.0,27.0,34.6,24.5,105.1,60.3,103.5,168.5,12.0,111.5,49.5,64.8,17.6,86.7,48.0,15.6,86.2,19.2,12.0,140.5,112.8,85.1
2014-05,339.3,634.7,40.8,697.7,195.8,374.0,300.8,198.5,101.6,243.6,351.2,289.7,235.5,855.5,181.5,771.2,678.4,120.3,494.0,759.9,718.2,659.6,205.1,153.4,40.5,482.1,462.0,580.4
2014-06,129.2,384.4,273.7,177.1,151.0,153.9,148.5,235.0,254.5,386.7,210.5,127.8,66.5,353.5,134.3,316.7,336.5,167.7,125.1,477.8,478.5,181.0,160.0,121.5,323.0,344.5,583.5,425.8
2014-07,66.8,222.1,206.5,124.0,268.6,179.8,106.9,309.5,221.9,203.7,208.2,31.7,333.0,273.5,123.4,228.0,430.0,429.2,163.0,647.6,375.0,149.1,75.9,71.3,123.0,152.6,498.5,234.2
2014-08,62.7,84.0,85.7,68.5,62.3,31.7,115.1,902.0,145.5,253.0,137.0,137.2,23.0,72.5,682.1,87.4,141.3,184.4,219.9,447.7,239.5,278.3,76.4,120.3,426.5,81.2,110.0,135.6
2014-09,55.0,198.9,406.7,70.5,17.8,349.2,1.6,172.0,261.5,105.8,348.6,72.2,177.5,359.0,88.0,232.0,157.5,281.8,24.5,272.9,127.0,47.0,32.5,43.7,427.5,141.4,175.7,185.0
2014-10,63.3,25.5,12.1,49.5,T,151.6,0.4,0.0,16.2,0.0,54.2,3.6,33.0,226.0,1.5,255.5,15.8,42.8,T,2.2,T,0.0,4.0,0.0,47.0,27.5,101.9,42.8
2014-11,15.6,46.0,50.7,71.0,0.2,394.7,6.7,1.5,29.7,2.9,201.8,77.6,66.5,441.0,0.2,362.0,31.6,62.7,2.6,38.7,4.0,0.8,27.7,11.6,6.0,183.0,302.4,123.0
2014-12,59.4,86.8,29.1,96.0,20.4,445.4,36.3,13.5,18.8,30.5,146.3,112.1,50.5,323.2,8.0,237.7,129.3,62.1,28.0,172.9,53.0,30.0,35.1,23.2,9.0,237.9,177.7,141.6
2015-01,22.7,20.0,18.2,20.5,24.8,334.4,32.5,6.0,42.1,6.0,64.1,36.5,24.5,136.0,13.5,116.0,15.3,55.7,15.5,24.0,15.0,12.3,45.2,20.7,34.5,132.2,86.0,24.7
2015-02,47.2,90.0,14.1,34.0,19.7,207.0,55.2,38.0,27.4,30.1,56.9,29.3,13.1,112.7,22.0,90.5,13.0,17.4,31.0,55.1,10.0,21.2,10.0,56.2,29.0,187.4,85.7,95.5
2015-03,132.7,182.0,13.5,129.0,40.3,540.9,28.1,0.0,55.7,7.3,236.0,118.8,88.0,305.7,5.1,247.2,12.9,92.9,19.3,41.0,20.0,24.8,46.0,51.9,0.1,410.0,176.5,187.2
2015-04,100.5,87.6,200.1,89.5,72.7,84.1,72.9,7.0,120.1,108.1,75.0,72.3,57.0,119.8,25.8,96.5,85.1,69.5,36.2,123.5,108.5,47.7,76.1,35.9,102.8,137.7,354.6,79.4
2015-05,363.1,302.8,259.8,260.0,329.5,288.3,169.0,300.5,178.4,405.5,205.6,115.0,173.0,372.1,300.0,301.3,705.6,183.3,391.3,1002.8,572.5,662.0,115.8,267.2,391.8,262.3,131.0,239.4
2015-06,89.8,248.3,14.5,38.0,59.3,50.6,24.2,10.0,3.7,44.8,70.0,18.8,115.0,43.8,19.0,42.4,35.9,36.2,50.9,48.2,114.5,65.5,65.1,33.5,35.5,47.1,31.9,230.1
2015-07,55.2,316.8,534.7,102.0,91.1,45.0,138.1,200.0,311.4,245.6,110.1,25.5,11.0,366.5,225.0,463.2,264.8,216.8,64.0,450.6,171.0,71.4,80.8,133.9,493.2,186.2,198.6,261.8
2015-08,220.0,728.2,593.9,376.0,788.9,771.3,182.6,548.0,180.7,560.5,697.8,334.9,544.5,576.9,629.6,729.4,658.7,330.3,340.3,984.3,621.0,368.4,204.9,656.8,237.2,679.2,506.2,529.6
2015-09,200.1,309.9,46.0,363.0,256.4,314.6,214.2,140.5,33.5,333.1,390.7,117.0,259.0,728.6,192.0,607.3,343.9,44.3,115.3,575.5,188.5,183.9,137.5,168.7,53.2,519.3,83.3,234.0
2015-10,86.1,135.3,69.9,67.0,10.5,477.1,7.9,25.5,44.7,17.5,273.9,64.1,96.5,285.0,31.0,252.4,45.7,90.0,26.0,40.4,20.0,14.0,50.2,4.5,72.8,191.4,306.0,145.0
2015-11,11.1,22.6,142.1,13.0,T,715.3,0.0,41.0,191.0,0.4,220.5,57.4,300.0,207.3,4.5,191.8,32.0,284.0,0.8,11.1,3.5,2.2,37.1,T,27.5,149.8,482.1,24.9
2015-12,89.3,75.7,8.6,79.0,59.5,240.5,184.9,27.5,34.1,31.4,178.8,159.0,103.0,245.7,13.5,189.0,104.5,86.4,57.4,56.8,33.5,52.9,158.1,39.5,2.5,249.0,251.8,80.6
